Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-6cmq,checkpoint-r96e,branch-yvp6,Randomise questionnaire elements?,Question Key,Response
11,1675792138149,07/02/2023 17:48:58,1675792138040,0,07/02/2023 17:48:58,108492,7,questionnaire-z5r6,,27022867,BLIND,8027416,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.5,1440x900,1440x820,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use-quantised,1
12,1675792138149,07/02/2023 17:48:58,1675792138040,0,07/02/2023 17:48:58,108492,7,questionnaire-z5r6,,27022867,BLIND,8027416,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.5,1440x900,1440x820,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,46552
1,1675776346023,07/02/2023 13:25:46,1675776346738,0,07/02/2023 13:25:46,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675776364443,07/02/2023 13:26:04,1675776365205,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,age,23
3,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender,Female
4,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender-quantised,1
5,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity,White
6,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-quantised,3
7,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-text,
8,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,occupation,Student
9,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,education,3
10,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use,Yes
11,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use-quantised,1
12,1675776364504,07/02/2023 13:26:04,1675776365206,0,07/02/2023 13:26:05,108492,7,questionnaire-z5r6,,27013207,BLIND,8023981,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x792,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,18468
1,1675698034594,06/02/2023 15:40:34,1675698034298,0,06/02/2023 15:40:34,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675698056959,06/02/2023 15:40:56,1675698056717,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,age,20
3,1675698057033,06/02/2023 15:40:57,1675698056719,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender,Female
4,1675698057033,06/02/2023 15:40:57,1675698056719,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender-quantised,1
5,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity,Asian
6,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-quantised,1
7,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-text,
8,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,occupation,student
9,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,education,15
10,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use,Yes
11,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use-quantised,1
12,1675698057033,06/02/2023 15:40:57,1675698056720,0,06/02/2023 15:40:56,108492,7,questionnaire-z5r6,,26985086,BLIND,8013368,,live,,,mobile,Apple iPhone,iOS 16.1,Mobile Safari 16.1,414x896,414x715,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,22422
1,1675694578152,06/02/2023 14:42:58,1675694578710,0,06/02/2023 14:42:58,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675694624800,06/02/2023 14:43:44,1675694625408,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,age,21
3,1675694624864,06/02/2023 14:43:44,1675694625409,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender,Female
4,1675694624864,06/02/2023 14:43:44,1675694625409,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender-quantised,1
5,1675694624864,06/02/2023 14:43:44,1675694625409,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity,White
6,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-quantised,3
7,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-text,
8,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,occupation,student
9,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,education,"what type of education? 2 years of undergrad, overall around 15 years in school"
10,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use,Yes
11,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use-quantised,1
12,1675694624864,06/02/2023 14:43:44,1675694625410,0,06/02/2023 14:43:45,108492,7,questionnaire-z5r6,,26982510,BLIND,8012493,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x577,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,46700
1,1675681868340,06/02/2023 11:11:08,1675681868605,1,06/02/2023 12:11:08,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1280x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675681904996,06/02/2023 11:11:44,1675681905287,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,age,26
3,1675681905143,06/02/2023 11:11:45,1675681905290,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender,Female
4,1675681905143,06/02/2023 11:11:45,1675681905290,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender-quantised,1
5,1675681905143,06/02/2023 11:11:45,1675681905290,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity,White
6,1675681905143,06/02/2023 11:11:45,1675681905290,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-quantised,3
7,1675681905143,06/02/2023 11:11:45,1675681905291,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-text,
8,1675681905143,06/02/2023 11:11:45,1675681905291,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,occupation,sourcer
9,1675681905143,06/02/2023 11:11:45,1675681905291,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,education,19
10,1675681905143,06/02/2023 11:11:45,1675681905291,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use,Yes
11,1675681905143,06/02/2023 11:11:45,1675681905291,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use-quantised,1
12,1675681905143,06/02/2023 11:11:45,1675681905292,1,06/02/2023 12:11:45,108492,7,questionnaire-z5r6,,26973232,BLIND,8009852,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x720,1263x569,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,36687
1,1675600117518,05/02/2023 12:28:37,1675600118123,2,05/02/2023 14:28:38,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675600134142,05/02/2023 12:28:54,1675600134792,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,age,25
3,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,gender,Female
4,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,gender-quantised,1
5,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,ethnicity,White
6,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,ethnicity-quantised,3
7,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,ethnicity-text,
8,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,occupation,Studnt
9,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,education,4
10,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,LinkedIn-use,No
11,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,LinkedIn-use-quantised,2
12,1675600134228,05/02/2023 12:28:54,1675600134793,2,05/02/2023 14:28:54,108492,7,questionnaire-z5r6,,26953170,BLIND,8004306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.70,1536x864,1536x714,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,Non-LinkedIn Users,No,END QUESTIONNAIRE,16670
1,1675540655662,04/02/2023 19:57:35,1675540655567,0,04/02/2023 19:57:35,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675540718449,04/02/2023 19:58:38,1675540718157,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,age,25
3,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender,Female
4,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender-quantised,1
5,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity,Asian
6,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-quantised,1
7,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity-text,
8,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,occupation,software engineer
9,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,education,18
10,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use,Yes
11,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-use-quantised,1
12,1675540718554,04/02/2023 19:58:38,1675540718160,0,04/02/2023 19:58:38,108492,7,questionnaire-z5r6,,26944116,BLIND,8001987,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,375x812,375x629,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,62593
1,1675529029099,04/02/2023 16:43:49,1675529029021,0,04/02/2023 16:43:49,108492,7,questionnaire-z5r6,,26941002,BLIND,8001184,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1438x675,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1675529060696,04/02/2023 16:44:20,1675529060672,0,04/02/2023 16:44:20,108492,7,questionnaire-z5r6,,26941002,BLIND,8001184,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1438x675,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,age,20
3,1675529060763,04/02/2023 16:44:20,1675529060673,0,04/02/2023 16:44:20,108492,7,questionnaire-z5r6,,26941002,BLIND,8001184,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1438x675,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender,Female
4,1675529060763,04/02/2023 16:44:20,1675529060673,0,04/02/2023 16:44:20,108492,7,questionnaire-z5r6,,26941002,BLIND,8001184,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1438x675,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,gender-quantised,1
5,1675529060763,04/02/2023 16:44:20,1675529060673,0,04/02/2023 16:44:20,108492,7,questionnaire-z5r6,,26941002,BLIND,8001184,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1438x675,Finished Consent Form,Demographics,1,Consent Given,Finished Consent Form,LinkedIn Users,No,ethnicity,Asian
